PROMBEF_n,PROMAFT_n,TRATAMIENTO_N,Af_inver,asisten,EDAD,GENERO,TIPOPOBLACION,CATEGORIA1,ZONAREG,EDADCAT,NUM_NUC,Puntaje
0,2087.91230769231,CONTROL,AFECTADO,0,31,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,187
2946.236,4104.33692307692,CONTROL,AFECTADO,0,31,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,187
9419.355,1027.41461538462,CONTROL,AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,187
2445.161,620.879230769231,CONTROL,AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,187
0,2362.63769230769,CONTROL,AFECTADO,0,24,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",De 5 a 8,187
12075.268,8010.75307692308,CONTROL,AFECTADO,0,24,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,183
6247.312,7489.66153846154,CONTROL,AFECTADO,0,23,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,183
5548.387,4104.33769230769,CONTROL,AFECTADO,0,32,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,180
0,531.135384615385,CONTROL,AFECTADO,0,31,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,180
13946.236,16161.5269230769,CONTROL,AFECTADO,0,32,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,180
0,2344.32230769231,CONTROL,AFECTADO,0,31,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,180
6526.882,6354.13,CONTROL,AFECTADO,0,28,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,180
0,3919.41384615385,CONTROL,AFECTADO,0,27,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,180
9096.774,8948.36384615385,CONTROL,AFECTADO,0,27,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,180
3268.817,2814.01461538461,CONTROL,AFECTADO,0,31,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,180
6247.312,4840.48230769231,CONTROL,AFECTADO,0,26,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,180
7860.215,7193.07615384615,CONTROL,AFECTADO,0,25,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,179
3913.977,3609.83153846154,CONTROL,AFECTADO,0,23,FEMENINO,DESPLAZADOS,BAJO,NORTE,"(20,25]",Hasta 4,171
5734.76777777778,8281.53,CONTROL,AFECTADO,0,33,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,169
10118.28,7184.80538461538,CONTROL,AFECTADO,0,32,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,169
4903.225,5874.39461538462,CONTROL,AFECTADO,0,29,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,169
3924.731,1540.23461538462,CONTROL,AFECTADO,0,27,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,169
3591.397,2822.28615384615,CONTROL,AFECTADO,0,30,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,169
0,256.41,CONTROL,AFECTADO,0,26,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,169
13688.171,10062.0353846154,CONTROL,AFECTADO,0,33,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,169
0,1813.18692307692,CONTROL,AFECTADO,0,30,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,169
5236.559,3326.83461538462,CONTROL,AFECTADO,0,27,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,169
3238.709,2802.09230769231,CONTROL,AFECTADO,0,21,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,166
7860.216,6911.85153846154,CONTROL,AFECTADO,0,24,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,163
5569.892,2034.73923076923,CONTROL,AFECTADO,0,22,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,163
9483.871,2822.28615384615,CONTROL,AFECTADO,0,22,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,163
5569.893,4848.75384615385,CONTROL,AFECTADO,0,25,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,163
7505.377,7398.08538461539,CONTROL,AFECTADO,0,22,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,163
5161.291,7779.15692307692,CONTROL,AFECTADO,0,25,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,163
9806.451,8696.68,CONTROL,AFECTADO,0,24,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,163
6849.462,7681.08307692308,CONTROL,AFECTADO,0,23,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,163
0,1831.50153846154,CONTROL,AFECTADO,0,24,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,163
0,1794.87153846154,CONTROL,AFECTADO,0,23,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,163
0,3388.27846153846,CONTROL,AFECTADO,0,23,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,163
10774.193,7159.99153846154,CONTROL,AFECTADO,0,22,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,163
8451.613,6397.25846153846,CONTROL,AFECTADO,0,24,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,163
8440.86,6592.22461538462,CONTROL,AFECTADO,0,23,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,163
10720.43,9494.27076923077,CONTROL,AFECTADO,0,21,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,163
4838.71,11206.4284615385,CONTROL,AFECTADO,0,31,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,162
4247.313,7373.27230769231,CONTROL,AFECTADO,0,22,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,159
6204.301,4069.47923076923,CONTROL,AFECTADO,0,25,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,159
5981.505,3345.15,CONTROL,AFECTADO,0,25,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,159
10763.441,10751.5069230769,CONTROL,AFECTADO,0,25,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,159
9150.538,7672.81076923077,CONTROL,AFECTADO,0,24,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,159
0,3626.37384615385,CONTROL,AFECTADO,0,23,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,159
0,3919.41384615385,CONTROL,AFECTADO,0,23,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,159
0,4395.60461538462,CONTROL,AFECTADO,0,22,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,159
6838.71,7174.76153846154,CONTROL,AFECTADO,0,22,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,159
8451.612,7414.62923076923,CONTROL,AFECTADO,0,25,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,152
9150.538,13860.3330769231,CONTROL,AFECTADO,0,23,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,152
6660.216,3345.15,CONTROL,AFECTADO,0,23,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,152
15870.968,7841.19,CONTROL,AFECTADO,0,23,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,152
0,2344.32230769231,CONTROL,AFECTADO,0,23,FEMENINO,DESPLAZADOS,BAJO,NORTE,"(20,25]",Hasta 4,151
11043.01,5899.20846153846,CONTROL,AFECTADO,0,33,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,151
5569.892,2039.28846153846,CONTROL,AFECTADO,0,24,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,148
0,2637.36307692308,CONTROL,AFECTADO,0,21,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",De 5 a 8,145
0,2087.91230769231,CONTROL,AFECTADO,0,25,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,145
10462.365,5326.71615384615,CONTROL,AFECTADO,0,23,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,145
11408.602,16542.5969230769,CONTROL,AFECTADO,0,24,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,145
7505.377,8466.85615384615,CONTROL,AFECTADO,0,23,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,141
11086.021,11848.6361538462,CONTROL,AFECTADO,0,22,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,141
3591.397,1540.23461538462,CONTROL,AFECTADO,0,25,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,128
7139.784,6149.12,CONTROL,AFECTADO,0,24,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,128
4903.226,4096.06538461538,CONTROL,AFECTADO,0,24,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,128
4559.139,3078.69615384615,CONTROL,AFECTADO,0,24,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,128
0,2637.36307692308,CONTROL,AFECTADO,0,23,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,128
3913.978,9196.50230769231,CONTROL,AFECTADO,0,22,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,128
3591.397,1540.23461538462,CONTROL,AFECTADO,0,21,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,128
0,1813.18692307692,CONTROL,AFECTADO,0,25,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,128
6172.042,2575.91923076923,CONTROL,AFECTADO,0,22,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,128
0,1813.18692307692,CONTROL,AFECTADO,0,24,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,117
0,1538.46153846154,CONTROL,AFECTADO,0,23,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,117
5870.967,8698.45230769231,CONTROL,AFECTADO,0,25,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,117
0,3113.55307692308,CONTROL,AFECTADO,0,25,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,117
6215.054,6335.81461538462,CONTROL,AFECTADO,0,24,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,117
4580.645,7672.81153846154,CONTROL,AFECTADO,0,25,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",Hasta 4,110
3591.397,2822.28615384615,CONTROL,AFECTADO,0,25,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,110
0,1813.18692307692,INCENTIVO,AFECTADO,0,46,FEMENINO,DESPLAZADOS,BAJO,CENTRO,"(45,60]",De 5 a 8,559
0,785.714615384615,INCENTIVO,AFECTADO,2,35,FEMENINO,SISBEN NIVEL1,BAJO,CENTRO,"(33,45]",De 5 a 8,522
0,1862.63769230769,INCENTIVO,AFECTADO,0,30,FEMENINO,SISBEN NIVEL1,BAJO,CENTRO,"(25,33]",De 5 a 8,504
0,5714.28615384615,INCENTIVO,AFECTADO,1,27,FEMENINO,DESPLAZADOS,BAJO,CENTRO,"(25,33]",Hasta 4,484
0,1813.18692307692,INCENTIVO,AFECTADO,2,29,FEMENINO,SISBEN NIVEL1,BAJO,CENTRO,"(25,33]",Hasta 4,468
6129.032,9062.98,INCENTIVO,AFECTADO,4,26,FEMENINO,SISBEN NIVEL1,BAJO,CENTRO,"(25,33]",Hasta 4,468
9322.581,9998.87846153846,EDUCACION + INCENTIVO,AFECTADO,1,43,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(33,45]",De 5 a 8,441
15752.687,25220.8453846154,EDUCACION + INCENTIVO,NO AFECTADO,0,28,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",De 5 a 8,440
46580.646,23575.3284615385,EDUCACION + INCENTIVO,AFECTADO,6,44,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",De 5 a 8,439
4709.678,13353.4207692308,EDUCACION + INCENTIVO,NO AFECTADO,3,40,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,430
5483.871,4617.15769230769,INCENTIVO,AFECTADO,4,25,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(20,25]",Hasta 4,427
8122.58,5659.16384615385,EDUCACION + INCENTIVO,AFECTADO,5,40,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(33,45]",Hasta 4,420
0,1611.72153846154,INCENTIVO,AFECTADO,0,23,FEMENINO,DESPLAZADOS,BAJO,CENTRO,"(20,25]",Hasta 4,419
0,4086.84769230769,EDUCACION + INCENTIVO,NO AFECTADO,3,38,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(33,45]",Hasta 4,418
10396.773,3999.29153846154,EDUCACION + INCENTIVO,AFECTADO,6,42,FEMENINO,DESPLAZADOS,BAJO,SUR,"(33,45]",Hasta 4,408
9722.581,6443.28307692308,EDUCACION + INCENTIVO,AFECTADO,2,30,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(25,33]",Hasta 4,405
0,1357.14307692308,EDUCACION + INCENTIVO,AFECTADO,6,27,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(25,33]",Hasta 4,401
0,247.253076923077,EDUCACION + INCENTIVO,AFECTADO,6,50,FEMENINO,DESPLAZADOS,BAJO,SUR,"(45,60]",Hasta 4,400
11290.323,11801.9623076923,EDUCACION + INCENTIVO,AFECTADO,2,32,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(25,33]",Hasta 4,396
32490.321,12551.2223076923,EDUCACION + INCENTIVO,AFECTADO,6,38,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,389
18870.967,9974.00461538462,EDUCACION + INCENTIVO,AFECTADO,5,50,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(45,60]",Hasta 4,388
0,3388.27846153846,EDUCACION + INCENTIVO,NO AFECTADO,0,29,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,387
18537.634,8442.04230769231,EDUCACION + INCENTIVO,AFECTADO,1,29,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(25,33]",Hasta 4,385
8064.515,11239.5138461538,EDUCACION + INCENTIVO,NO AFECTADO,4,29,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,381
20537.634,16459.2938461538,EDUCACION + INCENTIVO,AFECTADO,3,26,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(25,33]",Hasta 4,376
0,5866.12384615385,EDUCACION + INCENTIVO,NO AFECTADO,0,28,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,374
20537.634,12232.07,EDUCACION + INCENTIVO,AFECTADO,3,31,MASCULINO,SISBEN NIVEL1,MEDIO,SUR,"(25,33]",Hasta 4,374
9683.871,4048.21,EDUCACION + INCENTIVO,AFECTADO,6,46,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(45,60]",Hasta 4,373
0,4743.58923076923,EDUCACION + INCENTIVO,NO AFECTADO,0,27,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,370
2419.355,10744.4169230769,EDUCACION + INCENTIVO,NO AFECTADO,3,33,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,370
2419.355,8142.50307692308,EDUCACION + INCENTIVO,NO AFECTADO,3,31,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,370
48709.678,10125.8423076923,EDUCACION + INCENTIVO,AFECTADO,2,57,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(45,60]",Hasta 4,370
 ,3626.37384615385,EDUCACION + INCENTIVO,NO AFECTADO,0,24,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,346
0,2087.91230769231,EDUCACION + INCENTIVO,NO AFECTADO,4,22,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,346
2419.355,9502.54153846154,EDUCACION + INCENTIVO,NO AFECTADO,2,25,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,329
10000,9301.07538461538,EDUCACION + INCENTIVO,AFECTADO,5,25,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(20,25]",Hasta 4,320
22483.871,8212.21846153846,EDUCACION + INCENTIVO,AFECTADO,5,25,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(20,25]",Hasta 4,289
14051.613,8836.93846153846,EDUCACION,AFECTADO,3,38,FEMENINO,SISBEN NIVEL1,BAJO,CENTRO,"(33,45]",Hasta 4,559
7870.968,11747.0161538462,EDUCACION,AFECTADO,0,66,FEMENINO,SISBEN NIVEL1,MEDIO,CENTRO,"(60,92]",Hasta 4,548
4851.613,4361.39769230769,EDUCACION,AFECTADO,3,44,FEMENINO,SISBEN NIVEL1,BAJO,CENTRO,"(33,45]",Hasta 4,524
2913.978,4114.38076923077,EDUCACION,AFECTADO,6,58,FEMENINO,SISBEN NIVEL1,BAJO,CENTRO,"(45,60]",Hasta 4,516
12322.58,6387.21538461538,EDUCACION,AFECTADO,1,28,FEMENINO,SISBEN NIVEL1,BAJO,CENTRO,"(25,33]",Hasta 4,500
11053.762,7524.51846153846,EDUCACION,AFECTADO,3,24,FEMENINO,SISBEN NIVEL1,BAJO,CENTRO,"(20,25]",De 5 a 8,500
7419.355,15847.8084615385,EDUCACION,AFECTADO,6,54,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(45,60]",Hasta 4,444
6129.033,14278.0338461538,EDUCACION,AFECTADO,2,27,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(25,33]",Hasta 4,428
7885.30444444444,7811.32615384615,EDUCACION,AFECTADO,5,37,FEMENINO,DESPLAZADOS,BAJO,NORTE,"(33,45]",De 5 a 8,420
2516.128,2760.36923076923,EDUCACION,AFECTADO,6,43,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(33,45]",Hasta 4,417
0,923.076923076923,EDUCACION,AFECTADO,0,46,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(45,60]",De 5 a 8,405
0,3736.97307692308,EDUCACION,AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(25,33]",Hasta 4,393
6795.699,10475.0092307692,EDUCACION,AFECTADO,0,26,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(25,33]",Hasta 4,393
13956.989,8398.91307692308,EDUCACION,AFECTADO,2,61,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(60,92]",Hasta 4,372
16567.742,8224.38923076923,EDUCACION,AFECTADO,4,40,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(33,45]",De 5 a 8,371
26434.408,18032.6115384615,EDUCACION,AFECTADO,1,32,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",De 5 a 8,365
20311.828,15840.2476923077,EDUCACION,AFECTADO,4,33,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",De 5 a 8,356
54010.752,18070.9276923077,EDUCACION,AFECTADO,3,31,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,356
8419.355,23251.2130769231,EDUCACION,AFECTADO,3,41,MASCULINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,353
5569.893,4379.06230769231,EDUCACION,AFECTADO,3,32,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,339
11688.172,9133.28692307692,EDUCACION,AFECTADO,4,29,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,339
17946.237,17054.2369230769,EDUCACION,AFECTADO,5,27,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,339
8430.107,4885.38384615385,EDUCACION,AFECTADO,0,27,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,328
37892.473,18862.6976923077,EDUCACION,AFECTADO,0,32,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,328
 ,5185.18444444445,EDUCACION,AFECTADO,0,33,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,328
6451.613,8355.78461538461,EDUCACION,AFECTADO,0,33,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,328
11376.344,12588.3253846154,EDUCACION,AFECTADO,6,25,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(20,25]",De 5 a 8,317
13612.903,8852.06307692308,EDUCACION,AFECTADO,2,27,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,317
7885.30444444444,9116.74384615385,EDUCACION,AFECTADO,5,26,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,308
0,2123.62615384615,EDUCACION,AFECTADO,4,32,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",Hasta 4,303
10376.344,6362.40153846154,EDUCACION,AFECTADO,5,23,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(20,25]",Hasta 4,273
26846.772,19112.6069230769,INCENTIVO,NO AFECTADO,0,29,FEMENINO,DESPLAZADOS,MEDIO,SUR,"(25,33]",De 5 a 8,433
14956.989,25379.18,INCENTIVO,AFECTADO,0,38,FEMENINO,DESPLAZADOS,MEDIO,CENTRO,"(33,45]",De 5 a 8,433
6064.515,6999.64615384615,INCENTIVO,AFECTADO,0,53,FEMENINO,DESPLAZADOS,BAJO,CENTRO,"(45,60]",Hasta 4,420
17924.731,5609.71307692308,INCENTIVO,NO AFECTADO,0,34,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(33,45]",Hasta 4,402
0,6923.07692307692,INCENTIVO,AFECTADO,0,27,FEMENINO,DESPLAZADOS,BAJO,CENTRO,"(25,33]",Hasta 4,388
9677.419,22457.7576923077,INCENTIVO,AFECTADO,0,31,FEMENINO,DESPLAZADOS,MEDIO,CENTRO,"(25,33]",Hasta 4,388
0,2875.45846153846,INCENTIVO,AFECTADO,0,30,FEMENINO,DESPLAZADOS,BAJO,CENTRO,"(25,33]",Hasta 4,388
25784.946,12681.6730769231,INCENTIVO,NO AFECTADO,0,33,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(25,33]",Hasta 4,374
20612.902,17668.9123076923,INCENTIVO,NO AFECTADO,0,76,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(60,92]",Hasta 4,367
38709.678,27939.2661538462,INCENTIVO,NO AFECTADO,0,71,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(60,92]",Hasta 4,367
10376.344,13167.3169230769,INCENTIVO,NO AFECTADO,0,27,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(25,33]",Hasta 4,354
14602.151,5601.44153846154,INCENTIVO,NO AFECTADO,0,31,FEMENINO,SISBEN NIVEL1,BAJO,SUR,"(25,33]",Hasta 4,339
14333.334,16093.5838461538,INCENTIVO,AFECTADO,0,24,FEMENINO,DESPLAZADOS,MEDIO,CENTRO,"(20,25]",Hasta 4,336
0,5000,INCENTIVO,AFECTADO,0,23,FEMENINO,DESPLAZADOS,BAJO,CENTRO,"(20,25]",Hasta 4,323
17645.161,10293.6315384615,INCENTIVO,NO AFECTADO,0,25,FEMENINO,SISBEN NIVEL1,MEDIO,SUR,"(20,25]",Hasta 4,322
14116.13,9443.46,INCENTIVO,AFECTADO,0,41,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(33,45]",De 5 a 8,276
9611.828,12144.8653846154,INCENTIVO,AFECTADO,0,52,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",De 9 a 12,274
15858.063,8096.42,INCENTIVO,AFECTADO,0,29,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",De 5 a 8,274
10849.462,14754.8153846154,INCENTIVO,AFECTADO,0,49,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(45,60]",De 5 a 8,268
7309.677,4132.75461538462,INCENTIVO,AFECTADO,0,33,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",De 5 a 8,261
1612.903,10015.3615384615,INCENTIVO,AFECTADO,0,30,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",De 5 a 8,252
16129.032,7627.91076923077,INCENTIVO,AFECTADO,0,31,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",De 5 a 8,252
5161.291,4204.12461538462,INCENTIVO,AFECTADO,0,28,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(25,33]",De 9 a 12,249
8215.052,9475.95461538461,INCENTIVO,AFECTADO,0,63,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(60,92]",Hasta 4,248
5913.978,7389.81461538462,INCENTIVO,AFECTADO,0,34,MASCULINO,SISBEN NIVEL1,BAJO,NORTE,"(33,45]",Hasta 4,245
11225.806,11973.8876923077,INCENTIVO,AFECTADO,0,61,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(60,92]",Hasta 4,244
15890.323,7079.93615384615,INCENTIVO,AFECTADO,0,56,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(45,60]",De 5 a 8,242
10505.376,9757.17923076923,INCENTIVO,AFECTADO,0,28,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,235
4354.84,3768.25461538462,INCENTIVO,AFECTADO,0,62,FEMENINO,SISBEN NIVEL1,BAJO,NORTE,"(60,92]",De 5 a 8,230
5849.462,11692.6623076923,INCENTIVO,AFECTADO,0,27,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,228
9548.387,11487.6530769231,INCENTIVO,AFECTADO,0,27,FEMENINO,SISBEN NIVEL1,MEDIO,NORTE,"(25,33]",Hasta 4,228
